Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
4530,CA-2017-134691,11/14/2017,11/18/2017,Standard Class,KC-16540,Trupti Joshi,Consumer,India,Indore,Madhya Pradesh,286250,Central,OFF-BI-10002393,Office Supplies,Binders,Binder Posts,2.296,2,0.8,-3.9032
4531,CA-2017-118759,11/14/2017,11/17/2017,First Class,MB-17305,Yash Naidu,Consumer,India,Hubballi,Karnataka,606387,East,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,408.006,2,0.1,72.5344
4532,CA-2017-118759,11/14/2017,11/17/2017,First Class,MB-17305,Pooja More,Consumer,India,Jaipur,Rajasthan,514733,East,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",40.44,3,0,10.5144
4533,CA-2015-140403,10/10/2015,10/10/2015,Same Day,TN-21040,Sneha Naidu,Home Office,India,Thiruvananthapuram,Kerala,647416,West,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",122.352,3,0.2,13.7646
4534,CA-2015-140403,10/10/2015,10/10/2015,Same Day,TN-21040,Neha Gupta,Home Office,India,Thiruvananthapuram,Kerala,571329,West,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",15.28,2,0,7.4872
4535,CA-2016-163104,3/19/2016,3/26/2016,Standard Class,MC-18130,Kavya Bhosale,Corporate,India,Vadodara,Gujarat,665518,West,OFF-PA-10001947,Office Supplies,Paper,Xerox 1974,11.96,2,0,5.8604
4536,CA-2018-138464,7/8/2018,7/12/2018,Standard Class,VF-21715,Neha Nair,Home Office,India,Bengaluru,Karnataka,305521,West,FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",15.84,3,0,4.9104
4537,CA-2018-138464,7/8/2018,7/12/2018,Standard Class,VF-21715,Sneha More,Home Office,India,Coimbatore,Tamil Nadu,232141,West,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,86.376,3,0.2,30.2316
4538,CA-2018-138464,7/8/2018,7/12/2018,Standard Class,VF-21715,Priya Gupta,Home Office,India,Kolkata,West Bengal,561804,West,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,18.24,3,0,6.2016
4539,CA-2018-138464,7/8/2018,7/12/2018,Standard Class,VF-21715,Aarav Singh,Home Office,India,Kolkata,West Bengal,616661,West,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,13.12,4,0,4.3296
4540,CA-2016-104129,2/27/2016,3/2/2016,Standard Class,ES-14080,Meera Naidu,Corporate,India,Ahmedabad,Gujarat,309345,East,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,105.98,2,0,1.0598
4541,CA-2016-104129,2/27/2016,3/2/2016,Standard Class,ES-14080,Nikhil Naidu,Corporate,India,Hyderabad,Telangana,572209,East,FUR-TA-10004152,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",493.92,7,0.3,-28.224
4542,US-2018-132206,6/16/2018,6/21/2018,Standard Class,MK-17905,Priya Pawar,Corporate,India,Nashik,Maharashtra,489685,Central,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,5.936,7,0.8,-8.904
4543,CA-2018-113474,3/30/2018,3/31/2018,First Class,TM-21490,Yash Kulkarni,Consumer,India,Jaipur,Rajasthan,470447,Central,OFF-EN-10004206,Office Supplies,Envelopes,Multimedia Mailers,325.86,2,0,149.8956
4544,CA-2016-126557,7/12/2016,7/17/2016,Second Class,RL-19615,Yash Jadhav,Consumer,India,Pune,Maharashtra,298875,Central,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",383.607,9,0.3,-5.4801
4545,CA-2016-126557,7/12/2016,7/17/2016,Second Class,RL-19615,Aditya Kulkarni,Consumer,India,Nashik,Maharashtra,433120,Central,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,148.48,2,0.2,16.704
4546,CA-2016-126557,7/12/2016,7/17/2016,Second Class,RL-19615,Isha Kulkarni,Consumer,India,Coimbatore,Tamil Nadu,573659,Central,TEC-PH-10000526,Technology,Phones,Vtech CS6719,537.544,7,0.2,53.7544
4547,CA-2016-126557,7/12/2016,7/17/2016,Second Class,RL-19615,Aarav Verma,Consumer,India,Mysuru,Karnataka,205888,Central,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,1.928,2,0.8,-2.9884
4548,CA-2016-126557,7/12/2016,7/17/2016,Second Class,RL-19615,Riya Sharma,Consumer,India,Thiruvananthapuram,Kerala,566088,Central,OFF-AR-10003190,Office Supplies,Art,Newell 32,6.912,3,0.2,0.6912
4549,CA-2016-126557,7/12/2016,7/17/2016,Second Class,RL-19615,Vihaan Sharma,Consumer,India,Hubballi,Karnataka,677652,Central,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",7.76,1,0.6,-2.134
4550,CA-2016-126557,7/12/2016,7/17/2016,Second Class,RL-19615,Aditi Jadhav,Consumer,India,Warangal,Telangana,128769,Central,TEC-PH-10003963,Technology,Phones,GE 2-Jack Phone Line Splitter,659.168,4,0.2,49.4376
4551,US-2018-107636,4/30/2018,5/2/2018,First Class,NM-18520,Arjun Nair,Consumer,India,Indore,Madhya Pradesh,322364,East,OFF-LA-10003388,Office Supplies,Labels,Avery 5,5.76,2,0,2.8224
4552,US-2015-165862,7/13/2015,7/17/2015,Standard Class,GK-14620,Shruti Patil,Corporate,India,Vadodara,Gujarat,558128,West,FUR-TA-10002855,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,351.216,3,0.2,4.3902
4553,US-2015-106334,12/27/2015,1/2/2016,Standard Class,JF-15490,Riya Deshmukh,Consumer,India,Hubballi,Karnataka,475657,West,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,230.28,3,0.2,23.028
4554,US-2015-106334,12/27/2015,1/2/2016,Standard Class,JF-15490,Ananya Sharma,Consumer,India,Jaipur,Rajasthan,121255,West,OFF-PA-10003657,Office Supplies,Paper,Xerox 1927,12.84,3,0,5.778
4555,CA-2017-101448,2/27/2017,3/1/2017,Second Class,EB-13930,Vivaan More,Consumer,India,Mysuru,Karnataka,208137,Central,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,56.82,3,0,28.41
4556,CA-2016-130218,3/23/2016,3/26/2016,First Class,SG-20470,Rahul Jadhav,Consumer,India,New Delhi,Delhi,386732,South,OFF-FA-10003112,Office Supplies,Fasteners,Staples,31.56,4,0,14.202
4557,CA-2016-130218,3/23/2016,3/26/2016,First Class,SG-20470,Meera Naidu,Consumer,India,Nagpur,Maharashtra,299511,South,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,27.92,4,0,0.5584
4558,US-2018-117331,10/21/2018,10/28/2018,Standard Class,ND-18370,Sakshi Kulkarni,Consumer,India,Jaipur,Rajasthan,480421,West,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',8.559,1,0.7,-6.5619
4559,CA-2015-127383,12/31/2015,1/5/2016,Standard Class,CM-11815,Pooja Deshmukh,Corporate,India,Kolkata,West Bengal,650808,Central,OFF-EN-10004773,Office Supplies,Envelopes,Staple envelope,49.568,2,0.2,17.9684
4560,CA-2015-110219,5/5/2015,5/8/2015,First Class,EB-13870,Rahul Verma,Consumer,India,Indore,Madhya Pradesh,143239,Central,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",127.869,3,0.3,-9.1335
4561,CA-2016-118871,12/4/2016,12/9/2016,Second Class,HM-14860,Nikhil Shah,Corporate,India,New Delhi,Delhi,634193,West,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,271.44,3,0,122.148
4562,CA-2016-118871,12/4/2016,12/9/2016,Second Class,HM-14860,Yash Deshmukh,Corporate,India,Chennai,Tamil Nadu,662356,West,TEC-PH-10000193,Technology,Phones,Jensen SMPS-640 - speaker phone,110.352,3,0.2,8.2764
4563,CA-2016-118871,12/4/2016,12/9/2016,Second Class,HM-14860,Rahul Kulkarni,Corporate,India,Bengaluru,Karnataka,655330,West,FUR-FU-10002111,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",36.4,5,0,13.832
4564,CA-2018-129490,9/26/2018,9/30/2018,Standard Class,SJ-20125,Vihaan Reddy,Home Office,India,Thiruvananthapuram,Kerala,616574,South,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",419.136,4,0.2,-57.6312
4565,CA-2015-101175,12/9/2015,12/14/2015,Standard Class,DM-12955,Rahul Joshi,Corporate,India,New Delhi,Delhi,233066,West,OFF-ST-10004950,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,100.704,6,0.2,-1.2588
4566,US-2018-149510,12/3/2018,12/10/2018,Standard Class,MC-17575,Atharva Kulkarni,Consumer,India,Hubballi,Karnataka,120771,South,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,45.216,3,0.2,4.5216
4567,US-2018-149510,12/3/2018,12/10/2018,Standard Class,MC-17575,Rohan Patel,Consumer,India,Bengaluru,Karnataka,557505,South,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",28.782,6,0.7,-21.1068
4568,US-2018-149510,12/3/2018,12/10/2018,Standard Class,MC-17575,Arjun Chavan,Consumer,India,Mumbai,Maharashtra,567654,South,OFF-PA-10001892,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",24.448,4,0.2,8.8624
4569,CA-2016-111990,11/8/2016,11/13/2016,Standard Class,DB-13660,Yash Mehta,Consumer,India,Udaipur,Rajasthan,465054,Central,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,10.476,6,0.8,-17.2854
4570,CA-2015-169460,4/19/2015,4/21/2015,Second Class,NF-18595,Sakshi Jadhav,Home Office,India,Hubballi,Karnataka,494536,West,FUR-FU-10004017,Furniture,Furnishings,"Executive Impressions 13"" Chairman Wall Clock",76.14,3,0,26.649
4571,US-2016-152128,5/25/2016,5/27/2016,Second Class,NM-18445,Atharva Mehta,Home Office,India,Nagpur,Maharashtra,319780,Central,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,21.24,3,0,8.0712
4572,US-2016-152128,5/25/2016,5/27/2016,Second Class,NM-18445,Nikhil Patel,Home Office,India,Indore,Madhya Pradesh,235177,Central,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,127.96,2,0,60.1412
4573,CA-2018-126662,7/17/2018,7/21/2018,Standard Class,AB-10255,Neha Nair,Home Office,India,Bengaluru,Karnataka,585037,West,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,479.984,2,0.2,89.997
4574,CA-2017-139395,12/12/2017,12/18/2017,Standard Class,MG-17650,Vihaan Sharma,Home Office,India,Kolkata,West Bengal,525487,Central,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,657.93,7,0,184.2204
4575,CA-2017-139395,12/12/2017,12/18/2017,Standard Class,MG-17650,Sneha Kulkarni,Home Office,India,Warangal,Telangana,347570,Central,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,33.48,4,0,8.7048
4576,CA-2017-139395,12/12/2017,12/18/2017,Standard Class,MG-17650,Priya Pawar,Home Office,India,New Delhi,Delhi,402562,Central,OFF-AR-10003732,Office Supplies,Art,Newell 333,13.9,5,0,3.614
4577,CA-2017-139395,12/12/2017,12/18/2017,Standard Class,MG-17650,Rahul Patel,Home Office,India,Mumbai,Maharashtra,400046,Central,OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,26.86,2,0,6.715
4578,US-2015-121734,4/11/2015,4/16/2015,Standard Class,SE-20110,Aarav Gupta,Consumer,India,Siliguri,West Bengal,597867,West,OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,9.584,1,0.2,3.3544
4579,CA-2016-110947,6/9/2016,6/15/2016,Standard Class,AG-10765,Sakshi Bhosale,Home Office,India,Vadodara,Gujarat,617689,South,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,113.1,3,0,56.55
4580,US-2015-150126,7/27/2015,8/2/2015,Standard Class,AS-10045,Vihaan Verma,Corporate,India,Surat,Gujarat,656032,East,OFF-PA-10002709,Office Supplies,Paper,Xerox 1956,65.78,11,0,32.2322
4581,CA-2016-164427,7/31/2016,8/6/2016,Standard Class,AR-10405,Arjun Chavan,Corporate,India,Bengaluru,Karnataka,361084,South,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,239.7,6,0,105.468
4582,CA-2017-120250,9/19/2017,9/22/2017,First Class,AP-10720,Pooja Kale,Home Office,India,Coimbatore,Tamil Nadu,268708,East,FUR-FU-10003424,Furniture,Furnishings,Nu-Dell Oak Frame,25.632,3,0.2,3.8448
4583,CA-2017-121993,6/10/2017,6/12/2017,First Class,JB-16000,Sakshi Reddy,Consumer,India,New Delhi,Delhi,319339,East,OFF-LA-10003720,Office Supplies,Labels,Avery 487,23.616,8,0.2,7.9704
4584,US-2017-100405,8/26/2017,8/28/2017,Second Class,TS-21430,Vihaan Joshi,Corporate,India,Mysuru,Karnataka,122242,West,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,8.26,2,0,3.7996
4585,US-2018-163790,11/2/2018,11/4/2018,Second Class,NL-18310,Arjun Shah,Home Office,India,Chennai,Tamil Nadu,601593,West,OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",76.58,7,0,38.29
4586,US-2018-163790,11/2/2018,11/4/2018,Second Class,NL-18310,Meera Sharma,Home Office,India,Chennai,Tamil Nadu,672730,West,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,8.8,5,0,4.224
4587,US-2018-163790,11/2/2018,11/4/2018,Second Class,NL-18310,Sakshi Mehta,Home Office,India,Kochi,Kerala,669372,West,OFF-BI-10003718,Office Supplies,Binders,GBC Therma-A-Bind 250T Electric Binding System,590.352,6,0.2,206.6232
4588,US-2018-163790,11/2/2018,11/4/2018,Second Class,NL-18310,Aditi Kulkarni,Home Office,India,Udaipur,Rajasthan,318306,West,OFF-FA-10004838,Office Supplies,Fasteners,"Super Bands, 12/Pack",5.58,3,0,0.1674
4589,US-2018-163790,11/2/2018,11/4/2018,Second Class,NL-18310,Pooja Nair,Home Office,India,Bhopal,Madhya Pradesh,688495,West,FUR-FU-10002508,Furniture,Furnishings,Document Clip Frames,25.02,3,0,10.5084
4590,US-2018-163790,11/2/2018,11/4/2018,Second Class,NL-18310,Nikhil Reddy,Home Office,India,Bhopal,Madhya Pradesh,511497,West,OFF-ST-10001511,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,452.55,7,0,22.6275
4591,CA-2017-129868,12/26/2017,12/31/2017,Standard Class,MC-18130,Rahul Mehta,Corporate,India,Thiruvananthapuram,Kerala,569241,West,OFF-SU-10000952,Office Supplies,Supplies,Fiskars Home & Office Scissors,17.76,2,0,4.9728
4592,CA-2017-129868,12/26/2017,12/31/2017,Standard Class,MC-18130,Riya Joshi,Corporate,India,Ahmedabad,Gujarat,573407,West,TEC-PH-10002275,Technology,Phones,Mitel 5320 IP Phone VoIP phone,302.384,2,0.2,30.2384
4593,CA-2017-129868,12/26/2017,12/31/2017,Standard Class,MC-18130,Nikhil Naidu,Corporate,India,Kochi,Kerala,689118,West,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",146.352,3,0.2,-5.4882
4594,CA-2017-129868,12/26/2017,12/31/2017,Standard Class,MC-18130,Isha Patil,Corporate,India,Hyderabad,Telangana,305868,West,OFF-AP-10004052,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",7.9,2,0,2.054
4595,CA-2017-129868,12/26/2017,12/31/2017,Standard Class,MC-18130,Sakshi Singh,Corporate,India,New Delhi,Delhi,413649,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,902.712,3,0.2,33.8517
4596,CA-2017-129868,12/26/2017,12/31/2017,Standard Class,MC-18130,Shruti Naidu,Corporate,India,New Delhi,Delhi,178365,West,OFF-AR-10001897,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,53.97,3,0,15.1116
4597,CA-2017-140564,12/5/2017,12/10/2017,Second Class,TC-21475,Sakshi Verma,Home Office,India,Chennai,Tamil Nadu,413104,East,OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",33.92,8,0,13.2288
4598,US-2018-169502,8/28/2018,9/1/2018,Standard Class,MG-17650,Vivaan Pawar,Home Office,India,Kochi,Kerala,671006,Central,OFF-SU-10004115,Office Supplies,Supplies,Acme Stainless Steel Office Snips,21.81,3,0,5.8887
4599,US-2018-169502,8/28/2018,9/1/2018,Standard Class,MG-17650,Rohan Deshmukh,Home Office,India,Thiruvananthapuram,Kerala,398443,Central,OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,91.6,5,0,26.564
4600,CA-2016-146948,7/16/2016,7/20/2016,Standard Class,MG-17890,Sneha Patel,Home Office,India,Pune,Maharashtra,266029,East,FUR-CH-10004853,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",150.98,1,0,43.7842
4601,CA-2016-146948,7/16/2016,7/20/2016,Standard Class,MG-17890,Trupti Gupta,Home Office,India,Hyderabad,Telangana,251063,East,OFF-EN-10000483,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",137.25,9,0,63.135
4602,CA-2016-146948,7/16/2016,7/20/2016,Standard Class,MG-17890,Sakshi Naidu,Home Office,India,Surat,Gujarat,311291,East,OFF-FA-10001332,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",11.52,4,0,5.4144
4603,US-2016-113327,5/26/2016,5/29/2016,Second Class,BF-11170,Rahul Nair,Home Office,India,Udaipur,Rajasthan,323890,South,OFF-PA-10003790,Office Supplies,Paper,Xerox 1991,18.272,1,0.2,5.9384
4604,US-2016-113327,5/26/2016,5/29/2016,Second Class,BF-11170,Sneha Patel,Home Office,India,Jaipur,Rajasthan,360156,South,OFF-PA-10003134,Office Supplies,Paper,Xerox 1937,153.728,4,0.2,53.8048
4605,US-2016-113327,5/26/2016,5/29/2016,Second Class,BF-11170,Isha Gupta,Home Office,India,Jaipur,Rajasthan,510329,South,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,12.224,2,0.2,4.4312
4606,US-2016-113327,5/26/2016,5/29/2016,Second Class,BF-11170,Trupti Mehta,Home Office,India,New Delhi,Delhi,393015,South,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,167.944,7,0.2,50.3832
4607,CA-2016-135020,5/28/2016,6/2/2016,Standard Class,MS-17770,Atharva Singh,Consumer,India,Vadodara,Gujarat,247930,East,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,45.99,1,0,13.3371
4608,CA-2016-135020,5/28/2016,6/2/2016,Standard Class,MS-17770,Pooja Mehta,Consumer,India,Jaipur,Rajasthan,620102,East,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",535.41,3,0,160.623
4609,CA-2016-135020,5/28/2016,6/2/2016,Standard Class,MS-17770,Om Mehta,Consumer,India,Warangal,Telangana,655544,East,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",6.096,2,0.2,2.0574
4610,CA-2016-135020,5/28/2016,6/2/2016,Standard Class,MS-17770,Aditi Gupta,Consumer,India,Surat,Gujarat,692525,East,OFF-PA-10004255,Office Supplies,Paper,Xerox 219,45.36,7,0,21.7728
4611,US-2018-141852,11/9/2018,11/14/2018,Standard Class,JE-15745,Vihaan Jadhav,Consumer,India,Hyderabad,Telangana,247078,West,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,47.12,8,0,20.7328
4612,CA-2017-109407,1/24/2017,1/26/2017,Second Class,HG-14965,Meera Sharma,Corporate,India,Udaipur,Rajasthan,350699,South,OFF-BI-10000285,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,31.36,4,0,15.68
4613,US-2017-165953,12/31/2017,1/6/2018,Standard Class,EP-13915,Trupti Pawar,Consumer,India,Kolkata,West Bengal,332389,South,OFF-AR-10000588,Office Supplies,Art,Newell 345,47.616,3,0.2,3.5712
4614,US-2017-165953,12/31/2017,1/6/2018,Standard Class,EP-13915,Rahul Jadhav,Consumer,India,Chennai,Tamil Nadu,182726,South,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,23.48,5,0.2,8.218
4615,CA-2017-144540,9/5/2017,9/10/2017,Standard Class,GH-14410,Atharva Naidu,Home Office,India,Warangal,Telangana,581830,Central,OFF-AP-10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",62.79,3,0.8,-166.3935
4616,CA-2017-144540,9/5/2017,9/10/2017,Standard Class,GH-14410,Neha Reddy,Home Office,India,Kochi,Kerala,432430,Central,OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,28.44,9,0.2,4.266
4617,CA-2016-159863,9/4/2016,9/7/2016,Second Class,DS-13180,Sakshi Shah,Corporate,India,Mumbai,Maharashtra,354511,Central,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,134.376,3,0.2,6.7188
4618,CA-2016-117800,9/21/2016,9/26/2016,Standard Class,TH-21550,Sakshi Patil,Home Office,India,Warangal,Telangana,249540,East,TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conference phone,589.9,2,0,147.475
4619,CA-2016-117800,9/21/2016,9/26/2016,Standard Class,TH-21550,Shruti More,Home Office,India,Siliguri,West Bengal,692046,East,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,542.94,3,0,141.1644
4620,CA-2018-145219,12/24/2018,12/25/2018,First Class,RM-19675,Kavya Gupta,Home Office,India,Siliguri,West Bengal,543174,West,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,2879.952,6,0.2,1007.9832
4621,CA-2018-145219,12/24/2018,12/25/2018,First Class,RM-19675,Pooja Jadhav,Home Office,India,Mysuru,Karnataka,303353,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,90.48,3,0.2,33.93
4622,CA-2016-161214,10/5/2016,10/8/2016,Second Class,SF-20965,Shruti Patil,Corporate,India,Kochi,Kerala,616851,East,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",77.55,5,0,21.714
4623,CA-2018-147228,9/9/2018,9/14/2018,Standard Class,SO-20335,Sakshi Shah,Consumer,India,Udaipur,Rajasthan,220178,South,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,8.832,3,0.2,-1.9872
4624,CA-2018-147228,9/9/2018,9/14/2018,Standard Class,SO-20335,Riya Mehta,Consumer,India,Jaipur,Rajasthan,491768,South,OFF-PA-10000357,Office Supplies,Paper,Xerox 1888,177.536,4,0.2,62.1376
4625,CA-2018-147228,9/9/2018,9/14/2018,Standard Class,SO-20335,Priya More,Consumer,India,Bhopal,Madhya Pradesh,609147,South,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,258.48,2,0.2,-3.231
4626,CA-2018-147228,9/9/2018,9/14/2018,Standard Class,SO-20335,Sai Kale,Consumer,India,Hubballi,Karnataka,193490,South,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,14.136,3,0.2,4.2408
4627,CA-2017-101336,11/13/2017,11/18/2017,Standard Class,CK-12760,Arjun Kulkarni,Corporate,India,Udaipur,Rajasthan,316907,East,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",77.55,5,0,20.163
